# carPCU, motoPCU
34.97331706315789,73.70128100000001
58.46902149473685,110.453648
94.03484230526315,180.755473
22.90727053684211,42.458574999999996
19.606159905263155,39.357763999999996
5.647694989473684,9.820874999999997
77.5688723894737,135.83351700000003
53.4144797263158,113.15253
109.43517867368422,140.075504
141.26441231578949,157.91145900000004
56.23066402105264,47.758643000000006
65.99518461052632,49.493561
20.02917672631579,10.363335
19.312445894736843,10.978459999999998
48.95292682105263,26.581889999999994
88.83766694736842,58.695323
61.849743399999994,45.31069500000001
36.8889324,29.785670000000003
70.98178914736843,69.06568800000001
65.89415302105263,89.48599700000001
114.87980736842106,219.07263999999998
14.013351157894737,12.146901999999999
7.0793215157894736,7.1825980000000005
4.8789721578947365,5.970044
9.897983736842104,7.271072
7.410412052631578,7.682807
5.082968421052631,4.4598189999999995
29.484773052631578,46.956794
11.187679968421053,18.526503
30.74039237894737,50.97404
9.79569314736842,11.643947999999998
6.569465105263158,13.219367
42.81937264210526,57.571432
23.35641783157895,29.272951000000003
2.3737843578947366,3.4288050000000005
3.202177052631579,1.776447
0.14445739999999999,0.037125000000000005
0.002764463157894737,0.001332
5.1322181473684205,2.400921
1.0524940842105264,3.255664
7.303520757894737,3.6497790000000006
1.583988936842105,3.959879000000001
11.88840737894737,5.924803999999999
4.382909094736842,2.461253
11.561480652631579,9.072578
12.286664284210527,11.839426000000001
0.6347609789473683,0.11089499999999998
2.358235557894737,5.329175
2.0569954,7.668856000000001
5.17301514736842,6.294456
2.8678302842105263,6.807510000000001
2.450622231578947,6.005717
4.489235368421053,6.723694999999999
3.289475442105263,3.764031
1.2256204421052628,2.4291859999999996
2.9326907578947363,4.576578
6.497200515789473,6.387704000000001
5.040820747368421,5.484549999999999
3.0612049684210527,3.951154
2.282591557894737,2.4319949999999992
2.604314010526316,3.165183999999999
1.1651673473684212,1.2565529999999998
1.2931026210526315,1.1948330000000005
0.7695299789473684,0.616716
0.7391409894736841,0.618215
0.33408051578947373,0.388961
2.1720287263157894,2.716048
0.5450292210526315,0.5336759999999999
0.7500499894736842,0.767459
4.330144105263158,4.0421629999999995
6.385655800000002,5.848138
5.240675031578948,5.1269789999999995
2.007789505263158,2.1036680000000003
3.5978904842105264,4.079605999999999
1.408254536842105,1.9441739999999998
1.1187704947368422,1.8272110000000004
0.5992311263157893,0.828515
3.6308387052631583,5.029680999999999
1.607678947368421,0.916462
1.1613939578947368,0.497404
0.4459723789473684,0.28701000000000004
6.509093042105263,18.433053
4.683554894736842,13.427096
0.5034246421052632,0.31110600000000005
0.4619391157894737,0.019417
0.5767875157894738,0.37636900000000006
9.663968031578944,38.372796
20.91566922105264,61.420879
16.12376771578947,50.692902000000004
10.657047347368424,16.090716
8.777645915789472,19.750111
12.374696105263158,50.370599
30.118328694736846,39.29466
23.9926878,32.816846
2.6335362315789475,9.409626
10.210012968421054,14.734651000000001
17.88911168421053,9.605557
0.5223761473684212,0.006466
106.4293051894737,15.770696000000001
44.21016163157894,31.743281000000003
29.771985473684207,33.215001
22.128720726315787,21.363730999999998
8.775087336842104,11.089811
5.664269705263159,2.915378
0.05018397894736843,0.009507000000000002
26.221727,8.124292
44.500830652631585,15.090897
18.589733368421054,9.649715
21.95871689473685,8.947149
5.545885389473684,4.055642
68.43726405263158,27.953775999999998
14.559989105263158,10.994444
20.548463684210525,6.655339
0.17582865263157893,0.001026
4.223711778947369,1.338297
6.838711042105262,1.2749969999999997
0.034808863157894734,0.0004540000000000001
17.995502315789476,6.717007
7.236488494736843,6.020253
2.631017263157895,2.815259
4.320741410526315,1.7573679999999998
5.211690263157896,3.28806
3.6783340736842103,2.238448
30.48398362105263,5.5874500000000005
12.099199073684211,5.543671000000001
2.909712726315789,0.6722349999999999
0.23234225263157895,0.019911
18.789438,7.95532
3.767038252631579,3.1579099999999998
21.432276052631575,14.635107999999997
24.889833757894746,6.695856
19.539243157894735,5.324222000000001
48.058832589473674,11.190275999999999
17.56022792631579,7.619968
18.984379989473688,5.186653
16.96051347368421,21.031094
0.026604136842105264,0.008086000000000001
1.1104858947368426,1.1008489999999997
14.852231978947371,11.829721000000003
1.6617523684210527,2.3975820000000003
3.946031936842105,6.330240000000001
2.2816511999999998,2.05056
1.0210542315789475,0.9209320000000001
0.11563234736842107,0.23769
0.010486557894736842,9.8e-05
24.78875287368421,11.3157
59.11730602105263,25.211123
5.158198210526316,7.544409
1.4758160315789475,3.392602
0.8834632105263156,2.3245829999999996
1.1662738210526316,2.919221
4.939262610526316,6.164194
4.398492084210526,9.626194
2.543352336842105,3.0168060000000003
0.5786575684210526,1.438024
5.227792610526317,8.836181999999999
10.409806357894736,1.0636610000000002
8.067258031578946,0.9638209999999999
8.232998421052631,1.1260320000000001
5.1787978842105264,0.611851
4.32342494736842,0.514517
4.3746933684210525,0.593696
2.284472547368421,0.44240000000000007
4.192100789473685,0.655835
2.5218834421052625,0.505123
11.532061336842103,1.766074
5.215143494736842,0.8099939999999998
4.99892772631579,0.7438850000000001
2.520426684210526,0.44736000000000004
5.09361605263158,0.8055180000000001
3.8473134,0.50102
0.8595452105263158,0.043843999999999994
1.5887588631578948,0.102842
0.9893773473684211,0.046303000000000004
0.5123690631578948,0.024077
0.3294050421052631,0.033440000000000004
0.3731049157894737,0.021469000000000002
0.0006421368421052633,0.0023279999999999993
0.7136732526315789,0.018128000000000005
0.43668189473684205,0.01462
0.2556788210526316,0.008327
2.244333715789473,0.05101399999999999
0.3812231684210526,0.008547
2.1132102421052625,5.354933
0.3244127578947368,0.862478
0.27425855789473685,0.715868
2.1401316210526318,0.26819800000000005
2.0525952,0.25981000000000004
8.656186631578949,2.158128
7.701408084210525,1.9452319999999996
6.339917368421052,1.102706
3.9837940315789475,0.808619
2.9200152631578944,0.7479109999999999
5.596470736842106,1.350542
9.951410242105265,1.7938070000000002
2.6011268842105264,0.958193
2.3265554631578946,0.6041049999999999
2.776036094736842,0.778943
4.189175642105264,1.4593809999999998
7.198522852631578,1.8892689999999999
8.516093536842105,2.27951
1.8127897263157897,0.39327500000000004
11.285050947368422,2.9825189999999995
11.274341789473684,3.308389
7.500418863157895,2.951415
1.6365098315789472,0.21900899999999998
1.116213294736842,0.575234
3.738299368421052,0.718143
0.15082376842105263,0.19089399999999998
0.601694452631579,0.39966899999999994
0.10270831578947369,0.108038
0.28599206315789477,0.313571
0.5287063157894737,0.32006599999999996
0.0018928842105263158,0.0025359999999999996
0.6166062,1.0199340000000001
0.5418274105263158,0.366846
1.482013589473684,0.602612
0.29768052631578945,0.145178
0.35863402105263165,0.43072499999999997
0.14687064210526315,0.145992
0.7652874526315789,1.049323
0.32024056842105264,0.5361
0.4368171157894737,0.8655959999999999
0.28572161052631573,0.470608
0.40315610526315787,0.6054710000000001
0.5526977473684211,0.756741
0.9578259157894737,1.108662
0.5070034315789474,0.6259410000000001
0.34398721052631587,0.24479
1.4572704210526315,0.544919
1.0894050947368423,0.283129
0.4515113368421052,0.13052800000000003
0.12269015789473683,0.017966
0.14103951578947369,0.041083999999999996
0.8338976315789474,0.12957500000000002
0.40661869473684215,0.13785300000000003
1.2343048842105264,0.692896
1.2848473789473684,0.73049
1.7102895368421052,0.8063190000000001
0.823818252631579,0.6938909999999999
0.8186057578947369,0.5306839999999999
0.7662981473684211,0.562392
1.5302061473684208,1.304848
0.24158251578947368,0.275287
0.32431246315789475,0.35486600000000007
0.5447586000000001,0.44282
0.9029871894736842,0.496442
1.0561452842105266,0.7159680000000002
0.3084255368421052,0.216893
0.15700941052631576,0.08817399999999999
0.1900220421052631,0.128547
0.20742250526315786,0.09341500000000001
0.1819342842105263,0.229227
0.157601,0.254006
0.2903966421052632,0.515579
0.6041038947368421,0.6816880000000002
0.4893682842105263,0.785445
0.44169036842105264,0.360781
4.294563842105264,0.075039
3.7953688736842106,0.06960000000000001
4.926885978947368,0.071026
0.2760793368421052,0.009084
0.4736369789473684,0.004338000000000001
0.6139863157894737,0.07023199999999999
0.9947010842105263,0.028878999999999995
2.961133610526316,0.033165
0.7359913263157895,0.004832
22.87735195789474,0.40394299999999994
15.443652947368422,0.14373999999999998
0.5703384842105261,5.015900000000001
3.8672033684210527,2.0482609999999997
2.6419569789473685,1.212232
2.846147105263158,1.709379
1.8512739368421056,0.9561360000000001
2.4498957473684215,1.0084710000000001
2.8230113368421055,1.632456
4.674629063157894,2.9190530000000003
1.2286910421052633,0.537969
1.0204817368421055,0.4051550000000001
2.110870115789474,1.116982
0.320194147368421,3.9252879999999992
4.095526852631578,1.104773
7.615489631578946,34.25684699999999
3.265832663157895,9.378267000000001
5.241092663157895,5.914408000000002
2.7452019578947366,2.953339
10.93769722105263,10.666237
3.686868568421052,8.242951
3.5346209368421047,6.8669590000000005
9.070766263157894,15.625594999999999
9.352145115789472,31.778394000000002
5.122910273684211,10.061582000000001
23.963061642105266,95.430113
11.236491147368419,24.108136999999996
1.4647038736842104,3.067364
34.263052252631574,39.187224
2.8932893263157897,0.470327
4.808687178947368,0.09255300000000001
10.481634231578948,0.124193
22.70462076842105,0.4331689999999999
2.4999008842105264,0.013647
1.046267494736842,0.006538
11.279520084210526,0.025007
3.1956863999999996,0.012499
0.5056787263157895,0.024068
1.538656052631579,0.018149999999999996
4.599798621052631,0.16764700000000002
30.084839694736843,0.166974
2.0870145263157895,0.023575
5.5203603999999995,0.04967800000000001
4.059060968421052,0.13854599999999997
9.15056122105263,1.332792
13.274291073684207,2.5677000000000003
15.515799168421054,1.3614940000000004
22.986333863157896,1.531042
24.119561526315785,1.3990169999999997
2.985989852631579,0.8261170000000001
1.5629773684210522,1.0238200000000002
5.532018515789473,1.009124
2.701709978947368,1.097361
1.6047298947368418,0.6400049999999999
3.823936168421053,0.9860069999999999
1.0327850736842108,0.795924
0.7221194842105263,0.47108200000000006
0.3353666631578947,0.37818199999999996
0.05078069473684211,0.000226
0.09799966315789475,4.800000000000001e-05
1.107199252631579,1.8051739999999998
2.096716094736842,1.368358
1.6644766421052632,1.2339929999999997
1.1577138,1.266132
2.0561766210526318,2.7579930000000004
1.2299842210526313,0.891634
1.1940055684210527,0.506402
1.783238305263158,0.619621
0.9586169578947369,0.15499000000000002
5.244181357894734,58.697247000000004
11.780291242105262,0.041335000000000004
21.23457872631579,0.066029
10.501955042105262,0.045394
7.284439452631578,0.05105799999999999
7.920273652631578,0.035877
3.0787895894736845,0.019695
13.491980884210525,0.069151
20.42690857894737,0.07283499999999998
4.358511715789474,0.022906
0.5071325578947369,0.020589
2.973292263157894,0.697348
5.411167105263158,0.45843199999999995
0.5756864105263158,0.8982899999999998
2.2169620315789476,4.723907
0.30313526315789474,0.492026
0.5453388842105262,1.6462719999999997
0.3130762736842104,0.8717239999999999
0.2007802315789474,0.5811780000000001
0.13986439999999997,0.405316
0.16625387368421052,0.400379
0.17013525263157897,0.34656999999999993
0.3446862210526315,1.2502609999999998
0.34425172631578954,1.011275
2.111313505263158,4.609851
0.15061246315789475,0.413163
2.4554640210526317,9.895109
0.15503555789473686,0.33905899999999994
0.10372747368421054,0.242417
0.15171333684210525,0.3578680000000001
0.8560914526315789,2.08034
0.6583565684210527,0.947982
0.9085594736842106,1.434662
1.4903196105263157,2.320379
5.247599705263158,10.132531999999998
5.529355094736841,16.343609999999998
1.0048511473684212,3.818348
0.5876689684210527,1.911367
0.33475184210526304,1.5517889999999999
0.23588626315789477,0.645084
12.115675431578946,4.920312
4.542997357894737,2.679748
37.76642737894737,4.282274
25.660579726315795,11.790185999999999
78.52785418947369,7.051836
126.88316269473684,7.012536
36.202787094736834,2.7920520000000004
41.54837057894738,7.9488970000000005
51.385848515789476,3.3588080000000002
2.531277168421053,0.8098320000000001
0.40708565263157903,0.184234
0.2353796421052632,0.143759
40.51508923157895,6.505855
29.121861410526314,2.803748
1.6149910105263159,0.534671
99.86656616842107,6.716674999999999
1.306784736842105,1.026413
0.6447547052631579,0.35434199999999993
14.258977294736843,1.02202
24.617279884210525,1.575779
1.7099361578947367,0.608048
1.3952837578947368,0.7624350000000001
0.558789147368421,0.2369
1.3657159157894734,0.34756400000000004
0.4632166105263158,0.188364
0.21006478947368423,0.092241
0.0867428947368421,0.037853
2.460481978947368,0.7647120000000001
1.0840538736842105,0.512487
0.6817485789473684,0.261293
25.405449178947368,1.31492
2.995540663157895,0.20195800000000003
3.4021005263157895,0.139934
4.3223935052631575,0.166677
2.148007010526316,0.07619800000000002
4.948576115789472,0.617362
0.4767913789473684,0.15201399999999998
50.820695189473675,1.0339790000000002
37.66622801052632,1.7583119999999999
13.498254663157896,1.034037
78.48856094736841,1.4976500000000001
72.01264541052633,1.8895160000000002
59.95730731578948,1.268954
8.97026194736842,0.6718679999999999
9.69472572631579,0.33603200000000005
8.722629789473684,0.129529
7.445554315789474,0.402741
37.60570412631579,0.5603920000000001
59.93863034736843,1.5470520000000003
22.486261915789477,0.32692999999999994
15.254434884210527,0.31160000000000004
21.21907034736842,0.28509999999999996
0.5411447368421052,0.022750999999999997
0.09044881052631579,0.033957
5.1e-05,1.1000000000000001e-05
2.337979905263158,0.344564
10.08806650526316,0.40259500000000004
0.9260033263157895,0.615639
4.539808989473686,29.383407
2.194230494736842,0.48608199999999996
0.18542461052631581,0.094564
0.34110115789473683,0.22236199999999998
0.22911713684210525,0.136861
0.3856317368421053,0.28953799999999996
1.0727419999999999,0.572854
1.2984013789473687,0.5584210000000001
0.06383043157894738,0.051647
0.9384807789473683,0.42150099999999996
1.0412544421052632,0.38890600000000003
0.18077485263157897,0.09962299999999999
0.7763703368421053,0.5027630000000001
0.5283696210526316,0.21690999999999996
0.7259876526315789,0.548851
4.579612589473684,0.7218309999999999
1.486206842105263,0.22917600000000005
5.396772336842105,0.603484
22.395105852631573,1.1304610000000002
21.57246522105263,1.4365080000000001
3.2989363578947373,0.11794
18.811647347368417,1.1589110000000002
21.599192347368422,0.9652029999999999
20.999724799999996,0.7272400000000001
19.22375368421053,0.341227
14.914221115789474,0.609846
21.07587254736842,0.410517
0.32511288421052625,0.302052
0.727732663157895,0.45021599999999995
0.42362458947368425,0.27009299999999997
0.1153806,0.105926
0.19286561052631576,0.168745
0.2270578842105263,0.281216
0.12035661052631577,0.105523
0.4997652842105263,0.264886
0.7787447894736842,0.432331
0.32032471578947364,0.16376399999999997
0.16531605263157892,0.09809700000000002
0.2987428105263158,0.15326800000000002
0.1556712210526316,0.09875400000000001
0.16653498947368423,0.159565
0.38778264210526314,0.452209
2.920278810526316,0.00933
0.21387791578947368,0.00125
1.2931090421052631,0.059649
2.4541644210526314,0.06537100000000001
2.9892548526315794,0.025613
0.04211025263157894,0.000294
2.0597747789473684,0.029730000000000003
4.082450978947368,0.038571999999999995
2.5808200421052634,0.022136
0.025282031578947373,0.0017699999999999999
0.09324838947368422,0.017154
0.24988548421052634,0.003978
1.2802829473684212,0.006125
1.0284955999999998,0.006585
0.8130162000000001,0.014235000000000001
1.6681839263157896,0.048875999999999996
2.4603597894736837,0.0025930000000000007
0.6143801157894737,0.020828999999999997
2.0881079684210526,0.014286
1.6790983263157893,0.011447
4.257796094736842,0.02976
4.105056231578947,0.01573
1.2957322947368421,0.06195300000000001
8.310117042105263,0.013605999999999998
2.3867179684210527,0.01712
0.432103452631579,0.010092999999999998
0.2972837578947369,0.002078
0.5705915052631579,0.002754
0.18926846315789472,0.000944
0.20397074736842108,0.002334
0.024168484210526316,0.000217
0.04857396842105263,0.00028800000000000006
0.6671717894736842,0.0062050000000000004
0.12912095789473685,0.000773
0.275322,0.0009180000000000001
0.14878550526315787,0.000466
0.2223243263157895,0.0006840000000000001
0.13773537894736843,0.000468
0.07992518947368421,0.000501
0.4508363157894737,0.003985000000000001
0.00018999999999999993,0.0
0.20097809473684214,0.000999
0.04991545263157895,0.00021899999999999998
0.26100126315789474,0.002219
0.18647566315789477,0.0008870000000000001
0.35931553684210527,0.0008550000000000001
0.07660028421052631,0.00035099999999999997
0.21306592631578947,0.0008730000000000002
0.2697826947368421,0.000801
0.10713530526315788,0.00031700000000000006
0.09837736842105263,0.000411
0.10365409473684212,0.000492
0.09743412631578947,0.000332
0.13753220000000002,0.0009209999999999999
0.09621235789473685,0.000362
0.08443884210526316,0.000298
0.060243652631578944,0.000226
0.23788183157894735,0.0012999999999999997
0.13198544210526317,0.000821
0.3598294000000001,0.001683
0.28874091578947364,0.001241
0.4500298210526316,0.0015809999999999997
0.23308465263157896,0.0016500000000000002
0.43472307368421054,0.004225
0.19731068421052633,0.0013269999999999998
0.2199630105263158,0.0014070000000000003
0.1179587052631579,0.0007560000000000002
0.3226639368421052,0.001994
0.26091814736842106,0.001935
0.31485346315789475,0.0029990000000000004
0.270516947368421,0.0028910000000000003
0.7919075578947368,0.003229
0.0009609684210526316,5.2000000000000004e-05
0.0015521894736842106,2.5000000000000005e-05
0.0016958000000000003,1.4000000000000003e-05
0.002897768421052631,9.6e-05
0.0022614842105263154,1.5000000000000002e-05
0.000869,0.0
0.28487937894736837,0.001465
0.2747899368421053,0.0012909999999999998
0.04018798947368421,0.00012800000000000002
0.7150010947368421,0.0051730000000000005
0.24329488421052625,0.0021750000000000003
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.040189,0.0
12.383393999999996,0.0
95.297714,0.0
11.541343999999999,0.0
0.43553,28.189086
11.965635,0.0
0.0026890000000000013,0.001676
8.876956336842106,0.0
2.0957087052631582,0.0
4.284650589473684,0.0
0.319684,0.0
0.0013689999999999998,0.0
0.2218086210526316,0.0
36.097559000000004,0.0
1.1763969789473683,0.0
1.6668005052631583,0.0
8.159630705263158,0.0
0.5704271789473685,0.0
0.044694463157894736,0.0
0.05370702105263159,0.0
3.359656031578947,0.0
2.815785052631579,0.0
1.065736715789474,0.0
1.1020378105263158,0.0
12.403181505263161,0.0
3.9033418105263156,0.0
0.7939440000000001,0.0
1.075554,0.0
0.6611343368421052,0.0
1.4104178315789473,0.032377
1.5184883157894737,0.0
2.2851663789473684,0.0
0.0,0.0
0.0,0.0
