origin	dest	capacity	length	fft	alpha	beta	speedLimit	LinkType	NMoto	NCar
9376	9377	950	0.38	0.5560975609756097	1.5577	3.6819	0	6	1	0
7293	9377	810	0.12	0.17560975609756097	1.5577	3.6819	0	6	0	0
9378	9376	810	1.66	2.4292682926829268	1.5577	3.6819	0	6	1	0
7253	9378	770	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
7418	9379	810	0.61	0.8926829268292682	1.5577	3.6819	0	6	0	0
7269	7243	810	0.29	0.42439024390243896	1.5577	3.6819	0	6	0	0
9383	9380	770	0.04	0.075	1.5554	3.829	0	6	0	0
7348	9381	770	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
7244	9382	770	0.26	0.48750000000000004	1.5554	3.829	0	6	0	0
9381	9383	770	0.01	0.01875	1.5554	3.829	0	6	0	0
7424	7422	1860	0.64	0.9365853658536585	1.5577	3.6819	0	3	0	0
5089	9384	3920	3.2	3.84	1.1507	3.7967	0	4	0	0
26705	9384	910	0.04	0.058536585365853655	1.5577	3.6819	0	4	0	0
9893	6764	860	0.2	0.375	1.5554	3.829	0	6	0	0
9388	9387	2950	0.19	0.27804878048780485	1.5577	3.6819	0	4	0	0
9390	9389	770	0.04	0.075	1.5554	3.829	0	6	0	0
9392	9391	5880	0.05	0.05	0.8397	5.3445	0	4	0	0
9387	9393	860	1.22	2.2875	1.5554	3.829	0	6	0	0
9398	9397	1860	0.081583	0.11938975609756099	1.5577	3.6819	0	6	0	0
9404	9403	770	0.62	1.1625	1.5554	3.829	0	6	0	0
9406	9405	910	0.06	0.08780487804878048	1.5577	3.6819	0	6	0	0
9407	9404	770	0.19	0.35625	1.5554	3.829	0	6	0	0
10294	9403	1570	0.37	0.69375	1.5554	3.829	0	6	0	0
5404	9408	1860	0.04	0.058536585365853655	1.5577	3.6819	0	4	0	0
9411	9410	2810	0.28	0.40975609756097564	1.5577	3.6819	0	6	0	0
9412	9411	1860	0.19	0.27804878048780485	1.5577	3.6819	0	6	0	0
9414	9413	2810	0.22	0.32195121951219513	1.5577	3.6819	0	6	0	0
13752	9414	1860	0.04	0.058536585365853655	1.5577	3.6819	0	4	0	0
9418	9417	1760	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
9419	9416	860	0.16	0.3	1.5554	3.829	0	6	0	0
9416	9398	1860	0.045393	0.06642878048780487	1.5577	3.6819	0	6	0	0
13755	9420	2370	0.04	0.075	1.5554	3.829	0	6	0	0
9423	9422	1760	0.07	0.13125	1.5554	3.829	0	6	0	0
9424	9423	2950	0.15	0.2195121951219512	1.5577	3.6819	0	6	0	0
9412	9420	1760	0.24	0.44999999999999996	1.5554	3.829	0	6	0	0
9418	9412	860	0.19	0.35625	1.5554	3.829	0	6	0	0
15988	9426	1860	0.42	0.6146341463414634	1.5577	3.6819	0	3	0	0
9388	9428	2490	0.03	0.056249999999999994	1.5554	3.829	0	3	0	0
9417	9429	1760	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
16970	9430	1230	0.29	0.42439024390243896	1.5577	3.6819	0	6	0	0
9432	9429	860	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
9433	9417	2490	0.32	0.6	1.5554	3.829	0	4	0	0
9408	9434	770	1.53	2.86875	1.5554	3.829	0	6	0	0
9414	9418	1650	0.19	0.27804878048780485	1.5577	3.6819	0	6	0	0
9401	9434	5880	0.19	0.19	0.8397	5.3445	0	6	0	0
9437	9436	770	0.08	0.15	1.5554	3.829	0	6	0	0
9404	9438	770	0.13	0.24375000000000002	1.5554	3.829	0	6	0	0
9438	9439	770	0.11	0.20625	1.5554	3.829	0	6	0	0
9443	9442	1860	0.13	0.1902439024390244	1.5577	3.6819	0	4	0	0
9437	9447	770	0.088619	0.166160625	1.5554	3.829	0	6	0	0
13743	9448	1950	0.062761	0.09184536585365853	1.5577	3.6819	0	4	0	0
9450	9431	3920	0.08	0.08	0.8397	5.3445	0	6	0	0
9442	9450	1230	0.25	0.36585365853658536	1.5577	3.6819	0	6	0	0
9389	9442	1230	0.25	0.36585365853658536	1.5577	3.6819	0	6	0	0
9454	9453	4100	0.65	0.5270270270270271	1.1396	4.2634	0	2	1	0
9456	9455	810	0.66	1.2375	1.5554	3.829	0	6	0	0
16849	9456	1450	1.48	1.776	1.1507	3.7967	0	6	0	0
9453	8249	4100	0.24	0.19459459459459458	1.1396	4.2634	0	2	1	0
9458	9454	4100	0.92	0.745945945945946	1.1396	4.2634	0	2	1	0
9393	9389	910	0.32	0.46829268292682924	1.5577	3.6819	0	6	0	0
9466	9465	860	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
10310	9467	3320	0.94	1.3756097560975609	1.5577	3.6819	0	6	0	0
9470	9469	1230	0.246463	0.36067756097560977	1.5577	3.6819	0	6	0	0
9471	9466	2490	0.43	0.80625	1.5554	3.829	0	3	0	0
9473	9472	3320	0.33	0.48292682926829267	1.5577	3.6819	0	6	0	0
16960	9474	3920	0.33	0.396	1.1507	3.7967	0	6	0	0
9477	9476	910	0.42	0.6146341463414634	1.5577	3.6819	0	6	0	0
15995	9478	3320	3.11	4.5512195121951216	1.5577	3.6819	0	6	0	0
9484	9483	2950	0.15	0.2195121951219512	1.5577	3.6819	0	6	0	0
10098	9484	2950	0.08	0.11707317073170731	1.5577	3.6819	0	3	0	0
27692	9485	1950	0.02	0.024	1.1507	3.7967	0	5	0	0
9487	9476	1300	0.79	1.1560975609756097	1.5577	3.6819	0	6	0	0
15994	9474	910	0.36	0.5268292682926828	1.5577	3.6819	0	6	0	0
5362	9491	1570	5.02	6.023999999999999	3.76	3.29	0	6	0	0
9477	9486	910	0.25	0.36585365853658536	1.5577	3.6819	0	6	0	0
9477	9492	910	0.36	0.5268292682926828	1.5577	3.6819	0	6	0	0
10097	9406	1860	0.16	0.23414634146341462	1.5577	3.6819	0	6	0	0
9490	9392	5880	0.57	0.57	0.8397	5.3445	0	4	1	0
15958	9496	3920	1.86	2.232	1.1507	3.7967	0	3	0	0
9498	9497	3320	0.81	1.1853658536585365	1.5577	3.6819	0	6	0	0
9500	9499	1860	0.55	0.8048780487804879	1.5577	3.6819	0	3	0	0
15992	9501	2950	0.11	0.16097560975609757	1.5577	3.6819	0	3	0	0
15989	9488	910	0.61	0.8926829268292682	1.5577	3.6819	0	6	0	0
9500	9498	910	0.14	0.20487804878048782	1.5577	3.6819	0	6	0	0
9491	9500	1860	0.07	0.10243902439024391	1.5577	3.6819	0	3	0	0
9496	9498	1860	0.14	0.20487804878048782	1.5577	3.6819	0	6	0	0
9496	9491	1950	0.16	0.23414634146341462	1.5577	3.6819	0	3	0	0
9499	9427	1860	0.35	0.5121951219512194	1.5577	3.6819	0	3	0	0
9493	9486	770	0.23	0.43125	1.5554	3.829	0	6	0	0
5383	9503	1230	0.196343	0.28733121951219515	1.5577	3.6819	0	6	0	0
9502	9503	1230	0.192504	0.2817131707317073	1.5577	3.6819	0	6	0	0
9497	9504	3320	0.090164	0.13194731707317073	1.5577	3.6819	0	6	0	0
9505	5383	1230	0.149855	0.2193	1.5577	3.6819	0	6	0	0
9505	9502	1230	0.164855	0.2412512195121951	1.5577	3.6819	0	6	0	0
9504	9506	3320	0.083504	0.12220097560975608	1.5577	3.6819	0	6	0	0
9506	9505	3320	0.04	0.058536585365853655	1.5577	3.6819	0	6	0	0
9447	9436	770	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
9503	9479	1230	0.03	0.04390243902439024	1.5577	3.6819	0	6	0	0
9501	9475	2950	0.51	0.7463414634146341	1.5577	3.6819	0	3	0	0
9475	9399	4000	0.22	0.25384615384615383	0.8208	4.9382	0	1	1	0
10099	9507	2950	0.16	0.23414634146341462	1.5577	3.6819	0	3	0	0
10100	9507	1450	0.2	0.24	1.1507	3.7967	0	6	0	0
15997	9485	2950	0.16	0.23414634146341462	1.5577	3.6819	0	3	0	0
9458	9508	950	0.28	0.40975609756097564	1.5577	3.6819	0	6	0	0
9509	9393	1740	0.18	0.2634146341463414	1.5577	3.6819	0	6	0	0
10033	9385	1570	0.07	0.13125	1.5554	3.829	0	4	0	0
9403	9509	1570	0.3	0.5625	1.5554	3.829	0	6	0	0
9438	9509	1950	0.27	0.3951219512195122	1.5577	3.6819	0	6	0	0
9512	9511	770	0.56	1.05	1.5554	3.829	0	6	0	0
9434	9512	2950	0.13	0.1902439024390244	1.5577	3.6819	0	6	0	0
9512	5396	1850	0.15	0.28125	1.5554	3.829	0	6	0	0
9402	9483	3920	0.08	0.08	0.8397	5.3445	0	6	0	0
9474	9483	1860	0.62	0.9073170731707316	1.5577	3.6819	0	6	0	0
16976	9402	3920	0.25	0.25	0.8397	5.3445	0	6	1	0
9408	5403	910	0.26	0.3804878048780488	1.5577	3.6819	0	4	0	0
9394	9490	5880	0.34	0.34	0.8397	5.3445	0	4	1	0
5404	9394	5880	0.02	0.02	0.8397	5.3445	0	4	0	0
5362	9487	1570	4.02	4.823999999999999	3.76	3.29	0	6	0	0
9477	9487	1960	0.97	1.1640000000000001	1.1507	3.7967	0	6	0	0
9515	9448	2950	0.03	0.04390243902439024	1.5577	3.6819	0	6	0	0
9465	9517	860	0.65	1.21875	1.5554	3.829	0	6	0	0
9519	9518	1850	0.55	1.03125	1.5554	3.829	0	6	0	0
10035	9442	1950	0.33	0.48292682926829267	1.5577	3.6819	0	4	0	0
9469	9431	1230	2.09	3.0585365853658533	1.5577	3.6819	0	6	0	0
9509	9520	1570	0.08	0.15	1.5554	3.829	0	6	0	0
16026	9523	1950	0.32	0.384	1.1507	3.7967	0	5	0	0
9452	9430	1230	2.67	3.9073170731707316	1.5577	3.6819	0	6	0	0
9448	9441	2950	0.215634	0.3155619512195122	1.5577	3.6819	0	4	0	0
9529	9528	770	0.22	0.4125	1.5554	3.829	0	6	0	0
9447	9517	770	0.19	0.35625	1.5554	3.829	0	6	0	0
9516	9529	770	0.26	0.48750000000000004	1.5554	3.829	0	6	0	0
10095	9532	1760	0.75	1.40625	1.5554	3.829	0	6	0	0
13759	9535	1570	0.3	0.5625	1.5554	3.829	0	6	0	0
9533	9421	2370	0.45	0.84375	1.5554	3.829	0	6	0	0
9534	9433	2490	0.43	0.80625	1.5554	3.829	0	4	0	0
9536	9524	910	0.11	0.16097560975609757	1.5577	3.6819	0	6	0	0
16016	9537	910	0.37	0.444	1.1507	3.7967	0	5	0	0
9536	9539	770	0.11	0.20625	1.5554	3.829	0	6	0	0
16015	9540	910	0.08	0.11707317073170731	1.5577	3.6819	0	6	0	0
16010	9542	910	0.12	0.17560975609756097	1.5577	3.6819	0	6	0	0
9544	9541	1950	0.37	0.444	1.1507	3.7967	0	5	0	0
9546	9545	1450	0.39	0.468	1.1507	3.7967	0	6	0	0
10096	9495	1450	0.18	0.216	1.1507	3.7967	0	6	0	0
16001	9484	2950	0.26	0.3804878048780488	1.5577	3.6819	0	3	0	0
16009	9542	910	0.09	0.1317073170731707	1.5577	3.6819	0	6	0	0
9562	9549	1570	0.68	1.2750000000000001	1.5554	3.829	0	3	0	0
10490	9539	910	0.25	0.36585365853658536	1.5577	3.6819	0	6	0	0
9538	9539	1950	0.58	0.696	1.1507	3.7967	0	5	0	0
10091	9537	910	0.48	0.7024390243902439	1.5577	3.6819	0	6	0	0
16006	9551	910	0.2	0.2926829268292683	1.5577	3.6819	0	6	0	0
9553	9552	1450	0.82	0.9839999999999999	1.1507	3.7967	0	6	0	0
9555	9554	910	0.17	0.24878048780487805	1.5577	3.6819	0	6	0	0
9553	9551	910	0.85	1.2439024390243902	1.5577	3.6819	0	6	0	0
16003	9557	910	0.13	0.1902439024390244	1.5577	3.6819	0	6	0	0
9554	9558	1950	0.43	0.516	1.1507	3.7967	0	5	0	0
9559	9492	1950	0.38	0.456	1.1507	3.7967	0	5	0	0
9405	9556	910	0.15	0.2195121951219512	1.5577	3.6819	0	6	0	0
9492	9486	1950	0.07	0.08400000000000002	1.1507	3.7967	0	5	0	0
9556	9555	910	0.15	0.2195121951219512	1.5577	3.6819	0	6	0	0
9555	9553	1450	0.09	0.108	1.1507	3.7967	0	6	0	0
10088	9543	910	0.2	0.2926829268292683	1.5577	3.6819	0	6	0	0
9558	9560	1950	0.14	0.16800000000000004	1.1507	3.7967	0	5	0	0
9552	9540	910	0.38	0.5560975609756097	1.5577	3.6819	0	6	0	0
9552	9551	910	0.25	0.36585365853658536	1.5577	3.6819	0	6	0	0
16007	9548	910	0.37	0.5414634146341463	1.5577	3.6819	0	6	0	0
9560	9546	1450	0.16	0.192	1.1507	3.7967	0	6	0	0
9544	9546	1450	0.04	0.048	1.1507	3.7967	0	6	0	0
9560	9544	1950	0.16	0.192	1.1507	3.7967	0	5	0	0
9544	9552	910	0.14	0.20487804878048782	1.5577	3.6819	0	6	0	0
9540	9548	910	0.28	0.40975609756097564	1.5577	3.6819	0	6	0	0
9387	9561	2950	0.4	0.5853658536585366	1.5577	3.6819	0	4	0	0
9428	9562	2490	0.09	0.16874999999999998	1.5554	3.829	0	3	0	0
9470	9478	3320	0.19	0.27804878048780485	1.5577	3.6819	0	6	0	0
9391	9489	5880	0.04	0.04	0.8397	5.3445	0	4	0	0
9478	9451	3320	0.07	0.10243902439024391	1.5577	3.6819	0	6	0	0
9489	9470	3320	0.110367	0.16151268292682927	1.5577	3.6819	0	6	0	0
9489	9561	2950	0.06	0.08780487804878048	1.5577	3.6819	0	4	0	0
9547	9563	2950	0.2	0.2926829268292683	1.5577	3.6819	0	3	0	0
9563	9542	910	0.19	0.27804878048780485	1.5577	3.6819	0	6	0	0
9542	9547	910	0.07	0.10243902439024391	1.5577	3.6819	0	6	0	0
10090	9563	2950	0.1	0.14634146341463414	1.5577	3.6819	0	3	0	0
16019	9536	910	0.3	0.4390243902439024	1.5577	3.6819	0	6	0	0
9495	9564	910	0.3	0.36	1.1507	3.7967	0	5	0	0
9565	9550	910	0.28	0.40975609756097564	1.5577	3.6819	0	6	0	0
9565	9538	910	0.33	0.396	1.1507	3.7967	0	5	0	0
9545	9565	910	0.32	0.46829268292682924	1.5577	3.6819	0	6	0	0
16014	9538	1950	0.24	0.288	1.1507	3.7967	0	5	0	0
9545	9541	910	0.08	0.11707317073170731	1.5577	3.6819	0	6	0	0
9564	9565	910	0.2	0.24	1.1507	3.7967	0	5	0	0
9568	9537	910	0.31	0.4536585365853658	1.5577	3.6819	0	6	0	0
9568	9569	770	0.33	0.61875	1.5554	3.829	0	6	0	0
9569	9526	910	0.19	0.228	1.1507	3.7967	0	5	0	0
9537	9569	910	0.11	0.132	1.1507	3.7967	0	5	0	0
10034	9535	1570	0.14	0.2625	1.5554	3.829	0	3	0	0
9566	9522	770	0.37	0.69375	1.5554	3.829	0	6	0	0
9566	9549	910	0.18	0.216	1.1507	3.7967	0	5	0	0
9539	9568	770	0.25	0.46875	1.5554	3.829	0	6	0	0
9524	9568	910	0.26	0.3804878048780488	1.5577	3.6819	0	6	0	0
9539	9524	1950	0.04	0.048	1.1507	3.7967	0	5	0	0
9520	9390	770	0.37	0.69375	1.5554	3.829	0	6	0	0
9578	9443	1860	0.38	0.5560975609756097	1.5577	3.6819	0	4	0	0
9580	9579	770	0.82	1.5374999999999999	1.5554	3.829	0	6	0	0
9430	9573	1230	0.27	0.3951219512195122	1.5577	3.6819	0	6	0	0
9581	9571	770	0.1	0.1875	1.5554	3.829	0	6	0	0
9836	5437	2810	0.058288	0.08529951219512195	1.5577	3.6819	0	4	0	0
9419	9386	1950	0.18	0.2634146341463414	1.5577	3.6819	0	6	0	0
9450	9573	1230	1.46	2.136585365853658	1.5577	3.6819	0	6	0	0
9574	9577	860	0.23	0.43125	1.5554	3.829	0	6	0	0
9443	9580	770	0.45	0.84375	1.5554	3.829	0	6	0	0
9386	9587	860	0.07	0.13125	1.5554	3.829	0	6	0	0
9390	9443	770	0.28	0.525	1.5554	3.829	0	6	0	0
9574	9443	860	0.14	0.2625	1.5554	3.829	0	6	0	0
9589	9588	1760	0.27	0.5062500000000001	1.5554	3.829	0	6	0	0
9588	9590	2950	0.14	0.20487804878048782	1.5577	3.6819	0	4	0	0
9588	9422	860	0.19	0.35625	1.5554	3.829	0	6	0	0
9590	9422	910	0.16	0.23414634146341462	1.5577	3.6819	0	3	0	0
9397	9575	860	0.02	0.0375	1.5554	3.829	0	6	0	0
9413	9396	910	0.23	0.33658536585365856	1.5577	3.6819	0	6	0	0
9575	9593	860	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
9595	9521	1570	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
10470	9424	3490	0.1	0.14634146341463414	1.5577	3.6819	0	6	0	0
9590	9424	2810	0.13	0.1902439024390244	1.5577	3.6819	0	3	0	0
9385	9578	770	0.16	0.3	1.5554	3.829	0	4	0	0
9407	9510	1570	0.26	0.48750000000000004	1.5554	3.829	0	3	0	0
9439	9578	860	0.25	0.46875	1.5554	3.829	0	6	0	0
9520	9439	1570	0.16	0.3	1.5554	3.829	0	6	0	0
9578	9575	860	0.23	0.43125	1.5554	3.829	0	6	0	0
9521	9589	770	0.58	1.0875	1.5554	3.829	0	6	0	0
9587	9422	910	0.21	0.3073170731707317	1.5577	3.6819	0	3	0	0
9589	9587	2660	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
9589	9510	2660	0.24	0.44999999999999996	1.5554	3.829	0	6	0	0
9597	9581	770	0.59	1.10625	1.5554	3.829	0	6	0	0
9597	9598	910	0.36	0.5268292682926828	1.5577	3.6819	0	6	0	0
9593	9596	1570	0.34	0.6375000000000001	1.5554	3.829	0	6	0	0
9593	9576	860	0.24	0.44999999999999996	1.5554	3.829	0	6	0	0
9598	9582	860	0.22	0.4125	1.5554	3.829	0	6	0	0
9576	9598	860	0.04	0.075	1.5554	3.829	0	6	0	0
9585	9579	860	0.21	0.39375	1.5554	3.829	0	6	0	0
9599	9579	770	0.1	0.1875	1.5554	3.829	0	4	0	0
9424	9596	2810	0.22	0.32195121951219513	1.5577	3.6819	0	3	0	0
9596	9597	910	0.13	0.1902439024390244	1.5577	3.6819	0	4	0	0
9423	9419	2950	0.04	0.058536585365853655	1.5577	3.6819	0	6	0	0
9600	9432	770	0.34	0.6375000000000001	1.5554	3.829	0	6	0	0
9525	9595	910	0.46	0.6731707317073171	1.5577	3.6819	0	6	0	0
13753	9588	2370	0.08	0.15	1.5554	3.829	0	4	0	0
9595	9600	770	0.24	0.44999999999999996	1.5554	3.829	0	6	0	0
9432	9588	1570	0.19	0.35625	1.5554	3.829	0	6	0	0
9518	9570	2370	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
9425	9518	2370	0.28	0.525	1.5554	3.829	0	6	0	0
9425	9411	1860	0.22	0.32195121951219513	1.5577	3.6819	0	4	0	0
10469	9590	1860	0.11	0.16097560975609757	1.5577	3.6819	0	4	0	0
9410	9591	910	0.3	0.4390243902439024	1.5577	3.6819	0	6	0	0
10029	9584	2490	0.17	0.24878048780487805	1.5577	3.6819	0	6	0	0
9584	9572	1760	0.14	0.2625	1.5554	3.829	0	6	0	0
9604	5440	860	0.68	1.2750000000000001	1.5554	3.829	0	6	0	0
9605	9468	1230	0.05	0.07317073170731707	1.5577	3.6819	0	6	0	0
9607	9606	4900	0.551644	0.8072839024390245	1.5577	3.6819	0	4	0	0
5441	9605	1230	0.22	0.32195121951219513	1.5577	3.6819	0	6	0	0
9583	9608	1950	0.13	0.1902439024390244	1.5577	3.6819	0	3	0	0
9441	9607	4900	0.366965	0.5370219512195121	1.5577	3.6819	0	4	0	0
9441	9445	2790	0.04	0.075	1.5554	3.829	0	6	0	0
9608	9607	2950	0.05	0.07317073170731707	1.5577	3.6819	0	3	0	0
9606	9609	1950	0.416932	0.6101443902439024	1.5577	3.6819	0	4	0	0
10031	9609	860	0.14	0.2625	1.5554	3.829	0	6	0	0
9609	9468	950	0.226927	0.33208829268292683	1.5577	3.6819	0	6	0	0
9609	9604	860	0.04	0.075	1.5554	3.829	0	6	0	0
10499	9610	2950	0.19	0.228	1.1507	3.7967	0	5	0	0
9612	9611	770	0.23	0.43125	1.5554	3.829	0	6	0	0
9615	9614	2490	0.29	0.42439024390243896	1.5577	3.6819	0	5	0	0
16853	9473	3320	0.32	0.46829268292682924	1.5577	3.6819	0	6	0	0
5443	9618	3920	0.72	0.72	0.8397	5.3445	0	4	0	0
9622	9621	3920	0.403273	0.5901556097560976	1.5577	3.6819	0	4	0	0
9613	9615	2490	0.39	0.5707317073170731	1.5577	3.6819	0	5	0	0
10032	9624	810	0.1	0.1875	1.5554	3.829	0	6	0	0
9625	9612	860	0.19	0.35625	1.5554	3.829	0	6	1	0
9626	9440	1950	0.38196	0.5589658536585366	1.5577	3.6819	0	4	0	0
9627	9519	900	0.39	0.7312500000000001	1.5554	3.829	0	6	0	0
9625	9440	1570	0.19	0.35625	1.5554	3.829	0	4	0	0
9624	9625	860	0.36	0.6749999999999999	1.5554	3.829	0	6	0	0
9449	9612	770	0.21	0.39375	1.5554	3.829	0	6	0	0
9446	9519	1570	0.15	0.28125	1.5554	3.829	0	4	0	0
9440	9449	1950	0.196415	0.28743658536585365	1.5577	3.6819	0	4	0	0
13744	9629	1950	0.16688	0.24421463414634142	1.5577	3.6819	0	4	0	0
9629	9449	770	0.04	0.075	1.5554	3.829	0	6	0	0
9440	9446	1570	0.04	0.075	1.5554	3.829	0	4	0	0
9621	9626	1950	0.352682	0.51612	1.5577	3.6819	0	4	0	0
9613	9624	810	0.24	0.35121951219512193	1.5577	3.6819	0	6	0	0
9630	9631	900	0.31	0.58125	1.5554	3.829	0	6	0	0
9632	9613	2490	0.09	0.1317073170731707	1.5577	3.6819	0	5	0	0
9624	9626	810	0.14	0.2625	1.5554	3.829	0	6	0	0
9628	9631	810	0.02	0.0375	1.5554	3.829	0	6	0	0
9631	9627	900	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
9626	9628	810	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
9621	9632	2950	0.06	0.072	1.1507	3.7967	0	5	0	0
9619	9621	2810	0.03	0.036	1.1507	3.7967	0	5	0	0
9456	9463	3320	0.12	0.17560975609756097	1.5577	3.6819	0	6	0	0
9636	9635	770	0.58	1.0875	1.5554	3.829	0	6	0	0
9637	9611	770	0.58	1.0875	1.5554	3.829	0	6	0	0
9634	9638	770	0.35	0.65625	1.5554	3.829	0	6	0	0
9639	9635	1950	0.37	0.444	1.1507	3.7967	0	5	0	0
9641	9639	770	0.39	0.7312500000000001	1.5554	3.829	0	6	0	0
9638	9508	950	0.26	0.3804878048780488	1.5577	3.6819	0	6	0	0
9455	9638	950	0.32	0.46829268292682924	1.5577	3.6819	0	6	0	0
9643	9633	770	0.24	0.44999999999999996	1.5554	3.829	0	6	0	0
9611	9508	770	0.16	0.3	1.5554	3.829	0	6	0	0
9643	9516	770	0.25	0.46875	1.5554	3.829	0	6	0	0
9508	9643	770	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
9641	9636	770	0.3	0.5625	1.5554	3.829	0	6	0	0
9529	9636	770	0.01	0.01875	1.5554	3.829	0	6	0	0
9633	9641	770	0.06	0.11249999999999999	1.5554	3.829	0	6	0	0
9642	9639	1950	0.15	0.18	1.1507	3.7967	0	5	0	0
9455	9461	1950	0.16	0.192	1.1507	3.7967	0	5	0	0
9461	9642	1950	0.01	0.012	1.1507	3.7967	0	5	0	0
9444	9471	2490	0.3	0.5625	1.5554	3.829	0	3	0	0
9644	9444	1950	0.16	0.192	1.1507	3.7967	0	5	0	0
9635	9644	1950	0.09	0.108	1.1507	3.7967	0	5	0	0
9640	9637	1650	0.12	0.17560975609756097	1.5577	3.6819	0	5	0	0
9614	9640	1650	0.13	0.1902439024390244	1.5577	3.6819	0	5	0	0
9637	9634	1650	0.05	0.07317073170731707	1.5577	3.6819	0	5	0	0
16852	9645	3920	0.4	0.4	0.8397	5.3445	0	6	1	0
9463	9616	3320	0.02	0.029268292682926828	1.5577	3.6819	0	6	0	0
5741	9466	5240	1.09	1.09	0.8397	5.3445	0	3	1	0
16874	9464	1230	0.51	0.7463414634146341	1.5577	3.6819	0	6	0	0
9645	9460	3490	0.71	0.71	0.8397	5.3445	0	6	1	0
9472	9464	3320	0.03	0.04390243902439024	1.5577	3.6819	0	6	0	0
9567	9428	770	0.99	1.85625	1.5554	3.829	0	6	0	0
9485	9493	1860	0.46	0.6731707317073171	1.5577	3.6819	0	6	0	0
27430	9559	1950	0.19	0.228	1.1507	3.7967	0	5	0	0
9559	9405	910	0.34	0.4975609756097561	1.5577	3.6819	0	6	0	0
9526	9567	910	0.13	0.156	1.1507	3.7967	0	5	0	0
16024	9536	950	0.06	0.072	1.1507	3.7967	0	5	0	0
9650	9649	2950	0.08	0.11707317073170731	1.5577	3.6819	0	4	0	0
9650	9651	1950	0.11	0.16097560975609757	1.5577	3.6819	0	4	0	0
9653	9652	810	0.44	0.6439024390243903	1.5577	3.6819	0	6	0	0
27436	9654	1450	0.22	0.22	0.8397	5.3445	0	6	0	0
27437	9658	860	0.22	0.4125	1.5554	3.829	0	6	0	0
9660	9649	910	0.15	0.18	1.1507	3.7967	0	5	0	0
9662	9663	910	0.32	0.46829268292682924	1.5577	3.6819	0	6	0	0
9660	9664	810	0.43	0.6292682926829268	1.5577	3.6819	0	6	0	0
16552	9672	1860	0.3	0.36	1.1507	3.7967	0	5	0	0
10017	9673	810	0.37	0.5414634146341463	1.5577	3.6819	0	6	0	0
9672	9676	770	0.32	0.46829268292682924	1.5577	3.6819	0	5	0	0
9684	9683	3920	0.48	0.7024390243902439	1.5577	3.6819	0	4	0	0
9688	9686	2950	0.134213	0.1964092682926829	1.5577	3.6819	0	4	0	0
9694	9686	2950	0.03	0.036	1.1507	3.7967	0	5	0	0
9683	9688	3920	0.05	0.07317073170731707	1.5577	3.6819	0	4	0	0
9649	9651	910	0.06	0.072	1.1507	3.7967	0	5	0	0
9696	9695	810	0.15	0.2195121951219512	1.5577	3.6819	0	6	0	0
9697	9695	910	0.16	0.192	1.1507	3.7967	0	5	0	0
16607	9684	3920	0.01	0.014634146341463414	1.5577	3.6819	0	4	0	0
10466	9697	910	0.09	0.108	1.1507	3.7967	0	5	0	0
10504	9684	1450	0.03	0.036	1.1507	3.7967	0	5	0	0
9674	9676	1650	0.46	0.6731707317073171	1.5577	3.6819	0	5	0	0
9700	9699	910	0.23	0.33658536585365856	1.5577	3.6819	0	6	0	0
9664	9696	810	0.17	0.24878048780487805	1.5577	3.6819	0	6	0	0
9702	9696	2950	0.15	0.2195121951219512	1.5577	3.6819	0	4	0	0
9696	9697	2950	0.24	0.35121951219512193	1.5577	3.6819	0	4	0	0
9649	9700	2950	0.29	0.42439024390243896	1.5577	3.6819	0	4	0	0
9662	9664	910	0.66	0.9658536585365853	1.5577	3.6819	0	6	0	0
9664	9702	910	0.08	0.11707317073170731	1.5577	3.6819	0	6	0	0
9700	9702	3920	0.06	0.08780487804878048	1.5577	3.6819	0	4	0	0
9664	9700	910	0.1	0.14634146341463414	1.5577	3.6819	0	6	0	0
9695	9703	910	0.48	0.576	1.1507	3.7967	0	5	0	0
9703	9704	910	0.18	0.216	1.1507	3.7967	0	5	0	0
9653	9704	1570	0.27	0.3951219512195122	1.5577	3.6819	0	5	0	0
9699	9703	1950	0.26	0.3804878048780488	1.5577	3.6819	0	4	0	0
9699	9653	810	0.1	0.14634146341463414	1.5577	3.6819	0	6	0	0
9669	9653	1570	0.11	0.16097560975609757	1.5577	3.6819	0	5	0	0
9704	9667	1570	0.19	0.27804878048780485	1.5577	3.6819	0	5	0	0
16601	5456	3920	0.17	0.17	0.8397	5.3445	0	6	1	0
9712	9706	1950	0.24	0.35121951219512193	1.5577	3.6819	0	6	0	0
10216	9706	810	0.12	0.17560975609756097	1.5577	3.6819	0	6	0	0
